model,cv_accuracy,cv_precision,cv_recall,cv_f1,cv_roc_auc,cv_brier,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc,test_brier,test_log_loss,calibrated_test_accuracy,calibrated_test_precision,calibrated_test_recall,calibrated_test_f1,calibrated_test_roc_auc,calibrated_test_brier,calibrated_test_log_loss,selected_calibration_method
xgboost_classifier,0.7037047797596884,0.6676890659683347,0.6365123590827902,0.6431176644251895,0.7859785835036011,0.244013308238643,0.6453839516824849,0.7947103274559194,0.48914728682170544,0.6055662188099808,0.6927278451422194,0.2839357082272892,1.1032357154186416,0.6553062985332183,0.7774011299435029,0.5333333333333333,0.6326436781609195,0.7482373390040118,0.22175175714986203,0.6362651165701374,sigmoid
logistic_regression,0.7381265908619371,0.7100246103465447,0.6663098534776029,0.681162231005462,0.8103669472656126,0.2114483413705189,0.6553062985332183,0.8959677419354839,0.43062015503875967,0.5816753926701571,0.715474843905529,0.3096617012018474,2.2321040086486716,0.6695427092320967,0.9106583072100314,0.4503875968992248,0.6026970954356846,0.7266240988749133,0.2511482520901392,0.737370649439461,sigmoid
