model,cv_mae,cv_rmse,cv_r2,test_mae,test_rmse,test_r2
random_forest_regressor_tuned,16.050199159856245,20.676296739574916,0.45724065373572703,16.007975259050777,23.71867430600022,0.5510367826956981
xgboost_regressor_tuned,17.592339608534605,23.34150117242394,0.30927950428022777,17.487220466953435,26.16114888961063,0.4538102278978523
random_forest_regressor,18.260986235021843,24.61719342999803,0.2345418652517899,16.785869116801948,26.228429985556897,0.45099723974630124
extra_trees_regressor,17.943978427729693,24.675172941505124,0.2269317695759474,17.79460844339496,26.390414859271004,0.44419509749984365
xgboost_regressor,19.320300457602873,24.91768372295327,0.21441812465040425,17.67607662775745,27.125308843845456,0.4128090929264543
gradient_boosting_regressor,17.517762861368478,22.95095618818712,0.3313023321198752,18.074237393577103,27.67934996851429,0.3885770840777203
linear_regression,29.869490801841195,37.57412545235141,-0.8268420676311442,28.927766931765273,36.38572555366005,-0.0565547752697424
