match_id,season,phase,match_no,date,venue,batting_team,bowling_team,innings,over,striker,bowler,runs_of_bat,extras,wide,legbyes,byes,noballs,wicket_type,player_dismissed,fielder,tournament_year,source_file,over_no,ball_no,ball_runs,wicket_event,legal_delivery,current_score,current_wickets,balls_bowled,balls_remaining,wickets_remaining,current_run_rate,run_rate,last_30_runs,winner,target,first_innings_total,second_innings_total,runs_required,required_run_rate,pressure_index,projected_score,win_probability
1,2016,Powerplay,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,2.2,H Masakadza,Tanwir Afzal,0,0,0,0,0.0,0,run out,H Masakadza,Babar Hayat,2016,t20_wc_2016_deliveries.csv,2,2,0,1,1,20,1,14,106,9,8.571428571428571,8.571428571428571,20.0,ZIM,159.0,158.0,144.0,,,-0.2214285714285712,154.8305646159542,
1,2016,Powerplay,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,2.3,V Sibanda,Tanwir Afzal,0,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,2,3,0,0,1,20,1,15,105,9,8.0,8.0,20.0,ZIM,159.0,158.0,144.0,,,0.35,154.66815006298728,
1,2016,Powerplay,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,2.4,V Sibanda,Tanwir Afzal,4,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,2,4,4,0,1,24,1,16,104,9,9.0,9.0,24.0,ZIM,159.0,158.0,144.0,,,-0.65,156.251899427638,
1,2016,Powerplay,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,2.5,V Sibanda,Tanwir Afzal,1,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,2,5,1,0,1,25,1,17,103,9,8.823529411764707,8.823529411764707,25.0,ZIM,159.0,158.0,144.0,,,-0.4735294117647065,156.4158997810246,
1,2016,Powerplay,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,2.6,R Mutumbami,Tanwir Afzal,0,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,2,6,0,0,1,25,1,18,102,9,8.333333333333334,8.333333333333334,25.0,ZIM,159.0,158.0,144.0,,,0.016666666666666,156.10976972741577,
1,2016,Powerplay,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,3.1,V Sibanda,Haseeb Amjad,4,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,3,1,4,0,1,29,1,19,101,9,9.157894736842104,9.157894736842104,29.0,ZIM,159.0,158.0,144.0,,,-0.8078947368421044,157.14276458392175,
1,2016,Powerplay,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,3.2,V Sibanda,Haseeb Amjad,4,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,3,2,4,0,1,33,1,20,100,9,9.9,9.9,33.0,ZIM,159.0,158.0,144.0,,,-1.5500000000000005,158.54034301354415,
1,2016,Powerplay,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,3.3,V Sibanda,Haseeb Amjad,0,1,0,0,0.0,1,,,,2016,t20_wc_2016_deliveries.csv,3,3,1,0,0,34,1,20,100,9,10.2,10.2,34.0,ZIM,159.0,158.0,144.0,,,-1.8499999999999992,160.14619168670455,
1,2016,Powerplay,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,3.3,V Sibanda,Haseeb Amjad,0,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,3,3,0,0,1,34,1,21,99,9,9.714285714285714,9.714285714285714,34.0,ZIM,159.0,158.0,144.0,,,-1.3642857142857134,159.7256822157119,
1,2016,Powerplay,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,3.4,V Sibanda,Haseeb Amjad,4,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,3,4,4,0,1,38,1,22,98,9,10.363636363636363,10.363636363636363,38.0,ZIM,159.0,158.0,144.0,,,-2.0136363636363632,163.59251066874214,
1,2016,Powerplay,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,3.5,V Sibanda,Haseeb Amjad,0,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,3,5,0,0,1,38,1,23,97,9,9.91304347826087,9.91304347826087,38.0,ZIM,159.0,158.0,144.0,,,-1.563043478260869,162.6153451929031,
1,2016,Powerplay,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,3.6,V Sibanda,Haseeb Amjad,0,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,3,6,0,0,1,38,1,24,96,9,9.5,9.5,38.0,ZIM,159.0,158.0,144.0,,,-1.15,161.62143909251338,
1,2016,Powerplay,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,4.1,R Mutumbami,Tanwir Afzal,0,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,4,1,0,0,1,38,1,25,95,9,9.12,9.12,38.0,ZIM,159.0,158.0,144.0,,,-0.7699999999999992,161.55281855653445,
1,2016,Powerplay,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,4.2,R Mutumbami,Tanwir Afzal,0,0,0,0,0.0,0,caught,R Mutumbami,Nadeem Ahmed,2016,t20_wc_2016_deliveries.csv,4,2,0,1,1,38,2,26,94,8,8.76923076923077,8.76923076923077,38.0,ZIM,159.0,158.0,144.0,,,-0.0692307692307701,157.6300595881714,
1,2016,Powerplay,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,4.3,V Sibanda,Tanwir Afzal,0,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,4,3,0,0,1,38,2,27,93,8,8.444444444444445,8.444444444444445,38.0,ZIM,159.0,158.0,144.0,,,0.2555555555555553,157.36823695861912,
1,2016,Powerplay,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,4.4,V Sibanda,Tanwir Afzal,0,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,4,4,0,0,1,38,2,28,92,8,8.142857142857142,8.142857142857142,38.0,ZIM,159.0,158.0,144.0,,,0.5571428571428576,156.7717276067945,
1,2016,Powerplay,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,4.5,V Sibanda,Tanwir Afzal,1,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,4,5,1,0,1,39,2,29,91,8,8.068965517241379,8.068965517241379,39.0,ZIM,159.0,158.0,144.0,,,0.631034482758621,156.865648466268,
1,2016,Powerplay,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,4.6,SC Williams,Tanwir Afzal,4,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,4,6,4,0,1,43,2,30,90,8,8.6,8.6,43.0,ZIM,159.0,158.0,144.0,,,0.1000000000000003,158.31890997340574,
1,2016,Powerplay,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,5.1,V Sibanda,Nadeem Ahmed,1,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,5,1,1,0,1,44,2,31,89,8,8.516129032258064,8.516129032258064,44.0,ZIM,159.0,158.0,144.0,,,0.1838709677419359,158.10549717354098,
1,2016,Powerplay,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,5.2,SC Williams,Nadeem Ahmed,2,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,5,2,2,0,1,46,2,32,88,8,8.625,8.625,46.0,ZIM,159.0,158.0,144.0,,,0.0749999999999999,158.08849893271633,
1,2016,Powerplay,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,5.3,SC Williams,Nadeem Ahmed,4,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,5,3,4,0,1,50,2,33,87,8,9.090909090909092,9.090909090909092,50.0,ZIM,159.0,158.0,144.0,,,-0.3909090909090917,158.5893787563529,
1,2016,Powerplay,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,5.4,SC Williams,Nadeem Ahmed,1,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,5,4,1,0,1,51,2,34,86,8,9.0,9.0,50.0,ZIM,159.0,158.0,144.0,,,-0.3,158.552059717301,
1,2016,Powerplay,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,5.5,V Sibanda,Nadeem Ahmed,1,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,5,5,1,0,1,52,2,35,85,8,8.914285714285715,8.914285714285715,51.0,ZIM,159.0,158.0,144.0,,,-0.2142857142857146,158.37771246038577,
1,2016,Powerplay,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,5.6,SC Williams,Nadeem Ahmed,1,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,5,6,1,0,1,53,2,36,84,8,8.833333333333334,8.833333333333334,52.0,ZIM,159.0,158.0,144.0,,,-0.1333333333333339,158.0580849019033,
1,2016,Middle Overs,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,6.1,SC Williams,Tanwir Afzal,0,0,0,0,0.0,0,bowled,SC Williams,,2016,t20_wc_2016_deliveries.csv,6,1,0,1,1,53,3,37,83,7,8.594594594594595,8.594594594594595,52.0,ZIM,159.0,158.0,144.0,,,0.4554054054054051,157.05773138574878,
1,2016,Middle Overs,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,6.2,Sikandar Raza,Tanwir Afzal,0,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,6,2,0,0,1,53,3,38,82,7,8.368421052631579,8.368421052631579,48.0,ZIM,159.0,158.0,144.0,,,0.6815789473684211,157.37394461015057,
1,2016,Middle Overs,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,6.3,Sikandar Raza,Tanwir Afzal,1,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,6,3,1,0,1,54,3,39,81,7,8.307692307692308,8.307692307692308,43.0,ZIM,159.0,158.0,144.0,,,0.7423076923076914,158.20785447858296,
1,2016,Middle Overs,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,6.4,V Sibanda,Tanwir Afzal,2,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,6,4,2,0,1,56,3,40,80,7,8.4,8.4,41.0,ZIM,159.0,158.0,144.0,,,0.6499999999999995,158.70384929086345,
1,2016,Middle Overs,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,6.5,V Sibanda,Tanwir Afzal,0,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,6,5,0,0,1,56,3,41,79,7,8.195121951219512,8.195121951219512,40.0,ZIM,159.0,158.0,144.0,,,0.8548780487804875,158.60048933851627,
1,2016,Middle Overs,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,6.6,V Sibanda,Tanwir Afzal,1,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,6,6,1,0,1,57,3,42,78,7,8.142857142857142,8.142857142857142,37.0,ZIM,159.0,158.0,144.0,,,0.9071428571428576,158.19607057643432,
1,2016,Middle Overs,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,7.1,V Sibanda,RJ Campbell,1,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,7,1,1,0,1,58,3,43,77,7,8.093023255813954,8.093023255813954,38.0,ZIM,159.0,158.0,144.0,,,0.9569767441860462,158.19943125871998,
1,2016,Middle Overs,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,7.2,Sikandar Raza,RJ Campbell,1,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,7,2,1,0,1,59,3,44,76,7,8.045454545454545,8.045454545454545,39.0,ZIM,159.0,158.0,144.0,,,1.0045454545454549,157.79444464980833,
1,2016,Middle Overs,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,7.3,V Sibanda,RJ Campbell,1,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,7,3,1,0,1,60,3,45,75,7,8.0,8.0,36.0,ZIM,159.0,158.0,144.0,,,1.0499999999999998,158.33407871918905,
1,2016,Middle Overs,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,7.4,Sikandar Raza,RJ Campbell,1,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,7,4,1,0,1,61,3,46,74,7,7.956521739130435,7.956521739130435,36.0,ZIM,159.0,158.0,144.0,,,1.0934782608695652,158.55151721291256,
1,2016,Middle Overs,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,7.5,V Sibanda,RJ Campbell,1,0,0,0,0.0,0,run out,Sikandar Raza,Babar Hayat,2016,t20_wc_2016_deliveries.csv,7,5,1,1,1,62,4,47,73,6,7.914893617021277,7.914893617021277,37.0,ZIM,159.0,158.0,144.0,,,1.485106382978723,155.44191931351713,
1,2016,Middle Overs,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,7.6,V Sibanda,RJ Campbell,1,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,7,6,1,0,1,63,4,48,72,6,7.875,7.875,34.0,ZIM,159.0,158.0,144.0,,,1.525,155.6803059642406,
1,2016,Middle Overs,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,8.1,V Sibanda,Aizaz Khan,1,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,8,1,1,0,1,64,4,49,71,6,7.836734693877551,7.836734693877551,31.0,ZIM,159.0,158.0,144.0,,,1.563265306122449,155.2444691182914,
1,2016,Middle Overs,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,8.2,MN Waller,Aizaz Khan,0,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,8,2,0,0,1,64,4,50,70,6,7.68,7.68,30.0,ZIM,159.0,158.0,144.0,,,1.7200000000000002,154.57970872411025,
1,2016,Middle Overs,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,8.3,MN Waller,Aizaz Khan,0,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,8,3,0,0,1,64,4,51,69,6,7.529411764705882,7.529411764705882,30.0,ZIM,159.0,158.0,144.0,,,1.8705882352941177,154.2687326141739,
1,2016,Middle Overs,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,8.4,MN Waller,Aizaz Khan,1,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,8,4,1,0,1,65,4,52,68,6,7.5,7.5,27.0,ZIM,159.0,158.0,144.0,,,1.9,153.9977490752783,
1,2016,Middle Overs,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,8.5,V Sibanda,Aizaz Khan,4,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,8,5,4,0,1,69,4,53,67,6,7.811320754716981,7.811320754716981,31.0,ZIM,159.0,158.0,144.0,,,1.5886792452830192,155.7973420539598,
1,2016,Middle Overs,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,8.6,V Sibanda,Aizaz Khan,2,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,8,6,2,0,1,71,4,54,66,6,7.888888888888889,7.888888888888889,33.0,ZIM,159.0,158.0,144.0,,,1.5111111111111106,156.52887840148784,
1,2016,Middle Overs,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,9.1,MN Waller,RJ Campbell,4,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,9,1,4,0,1,75,4,55,65,6,8.181818181818182,8.181818181818182,37.0,ZIM,159.0,158.0,144.0,,,1.2181818181818185,157.27799872353154,
1,2016,Middle Overs,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,9.2,MN Waller,RJ Campbell,0,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,9,2,0,0,1,75,4,56,64,6,8.035714285714286,8.035714285714286,37.0,ZIM,159.0,158.0,144.0,,,1.3642857142857134,157.00503745337025,
1,2016,Middle Overs,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,9.3,MN Waller,RJ Campbell,0,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,9,3,0,0,1,75,4,57,63,6,7.894736842105263,7.894736842105263,37.0,ZIM,159.0,158.0,144.0,,,1.505263157894737,157.56367089831343,
1,2016,Middle Overs,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,9.4,MN Waller,RJ Campbell,0,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,9,4,0,0,1,75,4,58,62,6,7.758620689655173,7.758620689655173,37.0,ZIM,159.0,158.0,144.0,,,1.641379310344827,156.81475619494228,
1,2016,Middle Overs,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,9.5,MN Waller,RJ Campbell,1,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,9,5,1,0,1,76,4,59,61,6,7.728813559322034,7.728813559322034,37.0,ZIM,159.0,158.0,144.0,,,1.6711864406779662,156.957704280894,
1,2016,Middle Overs,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,9.6,V Sibanda,RJ Campbell,1,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,9,6,1,0,1,77,4,60,60,6,7.7,7.7,34.0,ZIM,159.0,158.0,144.0,,,1.6999999999999995,156.34213025429054,
1,2016,Middle Overs,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,10.1,V Sibanda,Aizaz Khan,1,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,10,1,1,0,1,78,4,61,59,6,7.672131147540983,7.672131147540983,34.0,ZIM,159.0,158.0,144.0,,,1.727868852459017,156.28640716001203,
1,2016,Middle Overs,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,10.2,MN Waller,Aizaz Khan,0,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,10,2,0,0,1,78,4,62,58,6,7.548387096774194,7.548387096774194,32.0,ZIM,159.0,158.0,144.0,,,1.851612903225806,155.3992182182972,
1,2016,Middle Overs,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,10.3,MN Waller,Aizaz Khan,1,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,10,3,1,0,1,79,4,63,57,6,7.523809523809524,7.523809523809524,29.0,ZIM,159.0,158.0,144.0,,,1.876190476190476,155.5603186188588,
1,2016,Middle Overs,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,10.4,V Sibanda,Aizaz Khan,1,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,10,4,1,0,1,80,4,64,56,6,7.5,7.5,29.0,ZIM,159.0,158.0,144.0,,,1.9,155.5944565938234,
1,2016,Middle Overs,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,10.5,MN Waller,Aizaz Khan,2,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,10,5,2,0,1,82,4,65,55,6,7.569230769230769,7.569230769230769,30.0,ZIM,159.0,158.0,144.0,,,1.830769230769231,155.9806885450406,
1,2016,Middle Overs,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,10.6,MN Waller,Aizaz Khan,0,1,1,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,10,6,1,0,0,83,4,65,55,6,7.661538461538462,7.661538461538462,30.0,ZIM,159.0,158.0,144.0,,,1.738461538461538,156.31970760952026,
1,2016,Middle Overs,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,10.6,MN Waller,Aizaz Khan,1,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,10,6,1,0,1,84,4,66,54,6,7.636363636363637,7.636363636363637,31.0,ZIM,159.0,158.0,144.0,,,1.7636363636363632,155.87194004227547,
1,2016,Middle Overs,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,11.1,MN Waller,RJ Campbell,2,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,11,1,2,0,1,86,4,67,53,6,7.701492537313433,7.701492537313433,33.0,ZIM,159.0,158.0,144.0,,,1.698507462686567,156.54685656525325,
1,2016,Middle Overs,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,11.2,MN Waller,RJ Campbell,1,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,11,2,1,0,1,87,4,68,52,6,7.676470588235294,7.676470588235294,33.0,ZIM,159.0,158.0,144.0,,,1.7235294117647055,156.37908635432797,
1,2016,Middle Overs,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,11.3,V Sibanda,RJ Campbell,0,0,0,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,11,3,0,0,1,87,4,69,51,6,7.565217391304348,7.565217391304348,31.0,ZIM,159.0,158.0,144.0,,,1.834782608695652,155.84810249831796,
1,2016,Middle Overs,1,2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha",ZIM,HK,1,11.4,V Sibanda,RJ Campbell,0,1,1,0,0.0,0,,,,2016,t20_wc_2016_deliveries.csv,11,4,1,0,0,88,4,69,51,6,7.6521739130434785,7.6521739130434785,32.0,ZIM,159.0,158.0,144.0,,,1.7478260869565214,156.05779000644995,
